,name,url_x,survival,attack_x,skill_attack,difficulty,skill_0,skill_0_cooling,skill_0_cost,skill_0_desc,skill_1,skill_1_cooling,skill_1_cost,skill_1_desc,skill_2,skill_2_cooling,skill_2_cost,skill_2_desc,skill_3,skill_3_cooling,skill_3_cost,skill_3_desc,搭配英雄1,搭配英雄2,压制英雄1,压制英雄2,被压制英雄1,被压制英雄2,HP,HP_recover,MP,MP_recover,attack_y,attack_rank,cooling_reduce,crit_effect,crit_rate,defense,injury_reduction_rate,magic_attack,magic_defense,magic_injury_reduction_rate,magic_sunder_armor,magic_vampire,speed,speed_up,sunder_armor,tag_1,tag_2,tag_3,toughness,url_y,vampire,weapon_1,weapon_2,weapon_3,weapon_4,weapon_5,weapon_6
60,狄仁杰,http://pvp.qq.com/web201605/herodetail/133.shtml,40,90,30,20,迅捷,0,0,被动：狄仁杰的普通攻击能够获得1层迅捷效果，每层迅捷效果会增加6％攻击速度和5％移动速度，最多叠加5层,六令追凶,8/7,60,狄仁杰向指定方向甩出六道令牌，对命中的目标造成200/220/240/260/280/300(+25％物理加成)点物理伤害和160点法术伤害，其中蓝牌只能造成50％的伤害，但蓝牌会减少目标90％移动速度，持续0.5秒，当同一目标受到多道令牌伤害，从第二道令牌开始伤害会衰减至初始伤害的70％，令牌可以触发普通攻击的法球效果；被动：狄仁杰持续使用普通攻击时，每两次普通攻击后下一次普通攻击将会随机强化为一张蓝牌或红牌,逃脱,14/13,70,狄仁杰向周围掷出八道令牌，清除自身负面效果，增加25％移动速度，持续1秒，令牌的伤害和效果与六令追凶相同,王朝密令,24/20/16,100,狄仁杰向指定方向掷出一道金色密令，对命中的第一个敌方英雄造成300/375/450(+60％法术加成）（+120％额外物理加成）点物理伤害和300/375/450(60％法术加成）（+120％额外物理加成）点法术伤害，并将其晕眩1秒，同时会减少目标50％物理防御和法术防御，命中后会获得目标视野，持续5秒；期间友军向该目标移动时会增加10％移动速度；,牛魔,孙膑,露娜,虞姬,兰陵王,花木兰,3242,40,440,15,169,远程,0,200%,0,95,13.6%,0,50,7.6%,0,0,350,0,0,射手,消耗,,0,http://news.17173.com/z/pvp/yxtj/drj/index.shtml,0,末世,影忍之足,无尽战刃,破甲弓,逐日之弓,不详征兆
61,马可波罗,http://pvp.qq.com/web201605/herodetail/132.shtml,30,60,60,50,连锁反应,0,0,被动：马可波罗的普攻与技能伤害能够破坏目标的防御并回复50点能量，连续10次受到伤害后，目标每次受到马可波罗的伤害都会额外受到45（+15%物理加成）点真实伤害(该伤害可以暴击)，持续5秒,华丽左轮,5,70,马可波罗向指定方向连续射击过程期间获得10%移速提升，每一枪造成150/165/180/195/210/225（+13%物理加成）点物理伤害都能触发普攻的法球效果，命中回复10点能量，额外攻击速度会影响技能射出的子弹数目，在攻速达到0/75%/150%时射出子弹数5/7/9,漫游之枪,5,70,马可波罗向指定方向闪烁，立即出现在目标位置；被动：马可波罗身边500范围内存在敌方英雄时，提升20%的伤害和15%/18%/21%/24%/27%/30%移动速度,狂热弹幕,50/45/40,70,马可波罗向指定方向闪烁，立即出现在指定位置并向周围发射弹幕触发普攻的法球效果，造成120/180/240（+15%物理加成）点物理伤害，额外攻击速度会影响技能射出的弹幕波数，在攻速达到0/75%/150%时射出弹幕数10/13/16；,钟无艳,牛魔,吕布,东皇太一,干将莫邪,花木兰,3041,46,200,50,175,远程,0,200%,0,91,13.1%,0,50,7.6%,0,0,360,0,0,突进,射手,,0,http://news.17173.com/z/pvp/yxtj/mkbl/index.shtml,0,贪婪之噬,极速战靴,末世,纯净苍穹,泣血之刃,破晓
62,李白,http://pvp.qq.com/web201605/herodetail/131.shtml,40,70,60,90,侠客行,0,0,被动：李白使用普通攻击攻击敌人时，会积累1道剑气，持续3秒；积累4道剑气后进入侠客行状态，增加30点物理攻击力并解除青莲剑歌的封印，持续5秒；攻击建筑不会积累剑气,将进酒,12/10,80,李白可用醉剑式向指定方向连续突进2次，对路径上的敌人造成300/350/400/450/500/550（+110%物理加成）点物理伤害并且造成晕眩0.5秒叠加一层剑气；第三次释放会回到原地；每次释放间隔不能超过5秒,神来之笔,12/11,60,李白以自身为中心化剑为青莲剑阵，对范围内敌人造成210/246/282/318/354/390（+75%物理加成）点物理伤害；对触碰到剑圈的敌人造成350（+125%物理加成）点物理伤害并且减少90%移动速度，持续1秒；同时敌人会减少100/175/250/325/400/475点物理防御，持续3秒；李白释放技能期间不可被选中,青莲剑歌,12,120,李白化身为剑气，对指定方向范围内的所有敌人飞速穿梭斩击5次，每次斩击造成200/250/300（+50%额外物理加成）点物理伤害；当同时攻击多个敌方英雄时，每增加一位敌方英雄将衰减15%的伤害，最低衰减至初始伤害的70%；青莲剑歌需要由侠客行解除限制后方可释放，使用后立即进入限制状态；李白释放技能期间不可被选中和攻击,鬼谷子,黄忠,妲己,诸葛亮,孙膑,张良,2968,43,450,16,169,近程,0,200%,0,98,12.2%,0,50,7.6%,0,0,390,0,0,刺客,消耗,突进,0,http://news.17173.com/z/pvp/yxtj/lb/index.shtml,0,贪婪之噬,泣血之刃,影忍之足,破甲弓,破军,贤者的庇护
63,宫本武藏,http://pvp.qq.com/web201605/herodetail/130.shtml,50,70,40,50,狩魔,0,0,被动：宫本武藏施放技能后，下一次普通攻击变更为蓄力攻击，蓄力攻击会额外造成120（+25%物理加成）点物理伤害并减少1秒所有技能的冷却时间,空明斩,10/9,0,宫本武藏向指定方向斩出一道剑气，对路径上的敌人造成400/480/560/640/720/800（+80%物理加成）点物理伤害并减少其50%移动速度，持续2秒；剑气会击落路径上的敌方飞行物；施放空明斩时宫本武藏处于霸体状态；,神速,8,0,宫本武藏向前冲刺，对路径上的敌人造成180/216/252/288/324/360（+40%物理加成）点物理伤害；如果穿过敌人将获得抵免500/620/740/860/980/1100点伤害的护盾并减少50%神速的冷却时间，护盾每4秒只能获得一次,二天一流,70/65/60,0,宫本武藏在指定方向范围内选择并锁定目标后跃向空中，在短暂迟延后拔出鸣雷斩落，对目标范围内的敌人造成500/60/800（+80%物理加成）点物理伤害，同时将锁定目标击飞0.75秒并减少其50%移动速度，持续2秒；在接下来的12秒内宫本武藏进入二刀流状态，所有普通攻击和技能都会附带60/90/120点法术伤害；狩魔范围提升；神速将获得额外的突进距离,太乙真人,牛魔,关羽,干将莫邪,张良,貂蝉,2902,47,0,0,157,近程,0,200%,0,106,15%,0,50,7.6%,0,0,400,0,0,战士,控制,突进,0,http://news.17173.com/z/pvp/yxtj/gbwz/index.shtml,0,巨人之握,影刃之足,破甲弓,泣血之刃,不祥征兆,贤者的庇护
64,典韦,http://pvp.qq.com/web201605/herodetail/129.shtml,60,60,30,10,激怒,0,0,被动：典韦每一次击败英雄或者助攻会增加1层激怒效果，每层激怒效果会增加典韦12点物理攻击力，最多叠加20层,红眼,9/8,55,典韦做好冲锋陷阵的准备，移除自身控制效果，并且增加60%移动速度，持续3秒，下一次普通攻击变更为挥砍，挥砍会对附近敌人造成额外300/350/400/450/500/550（+100%物理加成）点物理伤害,狂暴,8/7,65,暴怒的典韦践踏大地，对范围内敌人造成250/280/310/340/370/400（+100%物理加成）点物理伤害并减少其50%的移动速度，持续2秒，如果命中敌人将会突破自身极限，增加200%攻击速度和25/30/35/40/45/50%吸血效果，持续3秒,嗜血,30/25/20,130,典韦对锁定目标发起跳斩，造成300/375/450（+120%物理加成）点真实伤害并减少其50%的移动速度，持续3秒，同时会强化自身，对敌人造成的所有伤害附带目标最大生命3%的真实伤害，持续5秒。,庄周,孙膑,马可波罗,宫本武藏,孙膑,貂蝉,3434,52,430,16,168,近程,0,200%,0,89,12.9%,0,50,7.6%,0,0,370,0,0,战士,坦克,,0,http://news.17173.com/z/pvp/yxtj/dw/index.shtml,0,红莲斗篷,影刃之足,反伤刺甲,魔女斗篷,暴烈之甲,不祥征兆
65,曹操,http://pvp.qq.com/web201605/herodetail/128.shtml,60,60,50,40,争霸,0,0,被动：曹操每次施放技能会增加10%攻击速度，最多叠加5层，持续5秒,霸道之刃,10/9,0,曹操向指定方向发起斩击突袭，对路径上的敌人造成160/185/210/235/260/285（+84%物理加成）点物理伤害；最多可以发动3次，每次斩击间隔不能超过8秒，并且第三次斩击会将敌人击飞0.5秒,纵横天下,12/11/10/9/8/7,0,曹操剑指天下，向指定方向挥出强大剑气，对路径上的敌人造成240/300/360/420/480/540（+90%物理加成）点物理伤害并减少其50%移动速度，持续2秒；被动：普通攻击命中敌人时减少1秒纵横天下的冷却时间,浴血枭雄,30,0,曹操以鲜血意志强化大剑立即解除自身控制效果并回复20%已损生命值，持续8秒，施放时对附近敌人造成300/375/450（+100%物理加成）点物理伤害，强化的大剑会增加100/150/200物理攻击力和20%韧性；并且每次普通攻击或技能命中敌方将回复120/180/240（+40%物理加成）点生命值,庄周,孙膑,王昭君,鲁班七号,刘邦,王昭君,3531,53,0,0,174,近程,0%,200%,0,104,14.7%,0,50,7.6%,0,0,380,0,0,突进,战术,,0,http://news.17173.com/z/pvp/yxtj/cc/index.shtml,0,暗影战斧,抵抗之靴,反伤刺甲,不死鸟之眼,不详征兆,破军
66,甄姬,http://pvp.qq.com/web201605/herodetail/127.shtml,10,10,70,40,凝泪成冰,0,0,被动：甄姬的每次技能伤害都会为目标叠加冰冻印记，持续7秒，叠加满3层后目标将被冰冻1秒，造成350（+52％法术加成）点法术伤害,泪如泉涌,8,70,甄姬在指定位置召唤水柱冲出地面，对范围内敌人造成500/590/680/770/860/950（+65％法术加成）点法术伤害并击飞1秒,叹息水流,6,60,甄姬引导指定方向的水流，水流会锁定敌人并在敌人间弹射，最多弹射6次，每个敌人最多被弹射2次，每次弹射会对敌人造成300/350/400/450/500/550（+40％法术加成）点法术伤害,洛神降临,50/45/40,100,甄姬朝指定方向释放水之精魄不断向前推进并击退非英雄单位，当水之精魄命中敌方英雄或者达到最远距离时将形成水域，第一个直接被命中的英雄受到400/500/600（+65％法术加成）点法术伤害并减少90%移速持续1秒；水之精魄形成的水域持续5秒，每秒对触碰的敌人造成200/250/300（+32％法术加成）点法术伤害并减少其50％移动速度，持续2秒,张飞,黄忠,鲁班七号,貂蝉,韩信,貂蝉,3040,40,0,0,165,远程,0,200%,0,87,11.3%,0,50,7.6%,0,0,340,0,0,突进,法师,,0,http://news.17173.com/z/pvp/yxtj/zj/index.shtml,0,回响之杖,疾步之靴,博学者之怒,痛苦面具,虚无法杖,贤者之书
67,夏侯惇,http://pvp.qq.com/web201605/herodetail/126.shtml,70,40,50,40,噬目,60,0,被动：夏侯惇生命值低于50％时，每一次技能或普通攻击命中目标都会回复3％的最大生命值，持续8秒；每30秒最多触发一次,豪气斩,7,50,夏侯惇挥动大刀，向指定方向斩一道刃风，对路径上的敌人造成240/290/340/390/440/490（+100％物理加成）点物理伤害并减少其50％移动速度，持续2秒；刃风命中英雄后可再次挥动大刀向指定范围方向释放豪气斩，豪气斩会造成240/290/340/390/440/490（+100％物理加成）点物理伤害并将范围内敌人击飞1秒,龙卷闪,12/11/10/9/8/7,60,夏侯惇对周围敌人造成200/225/250/275/300/325（+70％物理加成）点法术伤害；同时获得一个可抵免等同于自身额外最大生命值15％的护盾，持续5秒；并且夏侯惇的下三次普通攻击将附加100点真实伤害，持续8秒；每次强化普攻命中敌人时减少1秒不羁之刃的冷却时间,不羁之刃,15,80,夏侯惇向指定目标方向扔出链刃，链刃飞向指定位置或击中敌人后会对范围内敌人造成300/425/550(+118％物理加成）点物理伤害并将自己拉向链刃位置，期间免受伤害并且击中的首个敌人会眩晕1秒；夏侯惇飞抵目标区域后还将追加300/425/550（+118％物理加成）点物理伤害,鲁班七号,李白,鲁班七号,钟无艳,孙尚香,貂蝉,3307,51,430,15,159,近程,0,200%,0,101,14.4%,0,50,7.6%,0,0,380,0,0,战士,控制,,0,http://news.17173.com/z/pvp/yxtj/xhd/index.shtml,0,红莲斗篷,抵抗之靴,魔女斗篷,反伤刺甲,极寒风暴,贤者的庇护
68,周瑜,http://pvp.qq.com/web201605/herodetail/124.shtml,30,40,90,70,引燃,0,0,被动：周瑜普通攻击和技能的火焰会对敌人和敌方建筑叠加引燃印记，持续4秒；叠加满4层后目标将被引燃，在4秒内每秒承受125（+17%法术加成）点法术伤害并减少其30%移动速度，持续1秒；引燃期间目标不会再被叠加印记,东风浩荡,5/4,60,周瑜向指定方向召唤狂风形成一个单向风区，风区内己方英雄移速提升10%，敌方英雄移速降低20%，持续3秒，狂风吹起瞬间，还会将附近的敌人朝风向方向击退并造成200/240/280/320/360/400（+30%法术加成）点法术伤害，火区若被风区持续覆盖1秒，会朝风向方向蔓延出新的火区，火区每0.5秒对敌人造成一次125/150/175/200/225/250（+17%法术加成）点法术伤害,流火之矢,0,50,周瑜下令发射火矢轰击指定目标区域，火矢轰击会造成250/300/350/400/450/500（+34%法术加成）点法术伤害并留下一块火区，持续6.5秒，每0.5秒对火区内敌人造成一次125/150/175/200/225/250（+17%法术加成）点法术伤害。火区的数量若超过5个将清除较早生成的火区。火矢每8.5秒可储备1次，最多储备3次。被动：周瑜处于火区之中每0.5秒回复40/42/44/46/48/50(+5%法术加成)点生命值,烽火赤壁,10/9/8,100,周瑜向指定范围方向召唤一片火焰，造成200/300/400（+40%法术加成）点法术伤害，火焰掠过火区会激起一道火风，火风会造成额外200/300/400（+40%法术加成）点法术伤害并将敌人晕眩1秒,老夫子,吕布,黄忠,项羽,兰陵王,百里守约,3093,44,490,17,160,远程,0,200%,0,87,12.6%,0,50,7.6%,0,0,360,0,0,远程消耗,法师,,0,http://news.17173.com/z/pvp/yxtj/zhouyu/index.shtml,0,痛苦面具,秘法之靴,博学者之怒,回响之杖,虚无法杖,冰霜法杖
69,吕布,http://pvp.qq.com/web201605/herodetail/123.shtml,60,60,30,40,饕餮血统,0,0,被动：吕布拥有比其他近战更远的攻击距离；方天画戟附魔状态下，普通攻击会造成100%物理加成的真实伤害并且回复自身已损生命值1%（+25%额外物理加成）点生命值；如果下一次方天画斩未命中英雄，会立刻失去附魔效果,方天画斩,5,0,吕布向指定方向挥动方天画戟，造成650/780/910/1040/1170/1300（+190%额外物理加成）点物理伤害，如果命中英雄，将会附魔自身武器，武器附魔状态下，方天画斩会造成650/780/910/1040/1170/1300（+190%额外物理加成）点真实伤害，并且每命中一位敌方英雄会回复自身已损生命4%（+50%额外物理加成）点生命值,贪狼之握,8,0,吕布夺取指定方向范围内敌人的魂灵，对其造成80（+35%额外物理加成）点物理伤害并减少其30%移动速度，持续3秒，每夺取一个魂灵都会为自身增加可抵免400/550/700/850/1000/1150点伤害的护盾，最多叠加3层。吕布的护盾会随时间转化为血量，每秒转化当前护盾的25%，每2点护盾转化为1点血量。,魔神降世,50,0,吕布在指定位置从天而降展开杀戮，落地时会标记范围并将范围内敌人击飞1秒，落地后吕布将奋力挥舞一次方天画斩会造成400/650/900（+250%额外物理加成）点物理伤害；触碰范围边缘的敌人会受到150（+87%额外物理加成）点物理伤害并减少其50%移动速度，持续2秒；当敌方英雄触碰时还会额外回复吕布自身已损生命4%（+50%额外物理加成）点生命值；吕布的奋力一击如果命中英雄将会附魔自身武器，未命中英雄不会丢失原有的附魔状态；,武则天,白起,张飞,黄忠,项羽,王昭君,3564,54,0,0,170,近程,0,200%,0,99,14.1%,0,50,7.6%,0,0,370,0,0,战士,射手,,0,http://news.17173.com/z/pvp/yxtj/lvbu/index.shtml,0,影刃之足,破军,不详征兆,霸者重装,反伤刺甲,不死鸟之眼
70,芈月,http://pvp.qq.com/web201605/herodetail/121.shtml,60,50,70,50,永生之血,0,0,被动：芈月释放技能会召唤暗影仆从并对附近的敌人进行攻击，每次攻击会造成50（+7%法术加成）点法术伤害，对小兵额外造成150（+21%法术加成）点法术伤害，并回复25（+3%法术加成）点生命值；召唤暗影仆从时芈月获得30点暗影之力，暗影之力消失时暗影仆从也会立即消失；暗影仆从最多存在6个,痛苦冲击,10/9,0,芈月向指定方向释放暗影能量，对路径上的敌人造成200/220/240/260/280/300（+24%法术加成）点法术伤害；在暗影能量飞行的过程中，芈月能够再次使用技能降临在暗影能量的位置，并对范围内敌人造成200/220/240/260/280/300（+24%法术加成）法术伤害；第二段技能命中敌人会为芈月召唤一个暗影仆从,幻翼仆从,9,0,芈月向指定方向释放暗影锁链，锁链将会和第一个命中的敌人连接，最多持续4秒；连接后每0.5秒将抽取目标的15（+2%法术加成）点生命值、10点物理攻击力与30点法术攻击力，并造成50/60/70/80/90/100（+7%法术加成）点法术伤害；如果连接持续4秒，会为芈月召唤一个暗影仆从；双方超过一定距离会挣脱连接。被动：芈月普通攻击得到强化，造成40（+100%物理加成）（+20%法术加成）点法术伤害并减少其10%移动速度，同时增加自身10点暗影之力,暗影之月,24/22/20,0,芈月遁入暗影，增加30%移动速度并免疫所有效果，持续2秒；技能开启及结束时都将对范围内的敌人造成400/500/600（+50%法术加成）点法术伤害；如果第二段伤害命中敌人，会为芈月召唤一个暗影仆从；,刘邦,钟无艳,王昭君,露娜,张良,东皇太一,3105,44,100,0,152,远程,0,200%,0,88,12.7%,0,50,7.6%,0,0,370,0,0,坦克,法师,,0,http://news.17173.com/z/pvp/yxtj/my/index.shtml,0,影刃之足,噬神之书,不详征兆,痛苦面具,不死鸟之眼,极寒风暴书
71,白起,http://pvp.qq.com/web201605/herodetail/120.shtml,80,30,40,40,反击之镰,0,0,被动：白起的普通攻击和技能将会减少目标对白起造成5％~12％的伤害，持续3秒，减少幅度随英雄等级成长,血之回响,0,40,白起回旋大镰血洗四方，对范围内的敌人造成150/200/250/300/350/400（+40％物理加成）（+3％最大生命值）点物理伤害，并回复2％已损失生命值，命中敌方英雄时会额外回复2％已损生命，最多可充能2次，每间隔8秒充能1次（受冷却缩减影响）；被动：白起受伤时有20％几率释放血之回响,死神之镰,14/13/12/11/10/9,60,白起在指定位置召唤镰刀，镰刀在一定延迟后收回，对范围内的敌人造成200/230/260/290/320/350（+100％物理加成）点法术伤害并将其拉回；同时敌人会减少50％移动速度，持续2.5秒；被动：白起对生命值低于30％的目标会额外造成30％伤害,傲慢嘲讽,40/35/30,100,白起向指定位置跳跃，造成300/380/460（+100％物理加成）点法术伤害并嘲讽敌人，持续1/1.3/1.5秒（随技能等级成长）；嘲讽时间会随着白起的额外生命值增加，每1000点额外生命值额外提供0.2秒嘲讽时长，最多持续2.5秒；期间受到生命回复效果提升100％；被动：白起受到攻击时会获得庇佑，增加10点移动速度与30/60/90点物理防御，持续3秒，最多叠加3层,王昭君,黄忠,露娜,阿轲,韩信,貂蝉,3510,53,0,0,158,近程,0%,200%,0,120,18.0%,0,50,7.6%,0,0,390,0,0,突进,坦克,,0,http://news.17173.com/z/pvp/yxtj/baiqi/index.shtml,0,疾步之靴,红莲斗篷,不死鸟之眼,血魔之怒,暴烈之甲,贤者的庇护
72,扁鹊,http://pvp.qq.com/web201605/herodetail/119.shtml,50,40,30,40,恶德医疗,0,0,被动：扁鹊的普通攻击和技能都会附带剧毒，每秒造成25（+5%法术加成）点法术伤害，并叠加1层毒药印记，当友方英雄受到善恶诊断的治疗时，每秒回复5（+2%法术加成）点生命值，并叠加1层回复印记；毒药印记和恢复印记最多可叠加至多5层，持续7秒,致命灵药,2,40,扁鹊朝指定目标范围扔出致命毒药瓶，毒药瓶触地后破碎，毒液会残留原地，持续4秒，毒液每秒会对范围内的敌人造成70/76/82/88/94/100（+12%法术加成）点法术伤害并减少其30%移动速度，持续2秒；扁鹊每15/14.4/13.8/13.2/12.6/12秒可制作1瓶毒药，最多存放3瓶,善恶诊断,5,60,扁鹊朝指定方向释放药剂，对路径上的敌人造成100/120/140/160/180/200（+30%法术加成）点法术伤害，并且对触碰的友军英雄施加恢复印记并回复50/60/70/80/90/100（+15%法术加成）点生命值,生命主宰,18/15/12,130,扁鹊引爆附近所有印记，对敌人造成200/250/300（+40%法术加成）点法术伤害，对友军英雄治疗80/100/120（+20%法术加成）点生命值.每层印记额外增加50%的额外伤害与治疗效果；除此之外，扁鹊给自己额外回复300/400/500（+20%法术加成）点生命值,蔡文姬,项羽,妲己,东皇太一,兰陵王,花木兰,3205,45,490,18,168,远程,0,200%,0,87,12.6%,10,50,7.6%,0,0,350,0,0,回复,法师,,0,http://news.17173.com/z/pvp/yxtj/bianque/index.shtml,0,痛苦面具,博学者之怒,冷静之靴,冰霜法杖,回响之杖,贤者之书
73,孙膑,http://pvp.qq.com/web201605/herodetail/118.shtml,20,10,60,50,时间沙漏,0,0,被动：孙膑释放技能会增加20%移动速度，持续1秒,时空爆弹,8/7,60,孙膑向指定方向投掷一枚炸弹，并附带着在目标身上，持续3秒后爆炸，附着目标时造成180/225/270/315/360/405（+18%法术加成）点法术伤害，爆炸对范围内敌人造成540/675/810/945/1080/1215（+54%法术加成）点法术伤害并减少其40%移动速度，持续2秒。,时之波动,12/11,60,孙膑引导时空之力，使得范围内友军增加30%/36%/42%/48%/54%/60%移动速度和20%冷却缩短，持续2秒，持续时间结束后会时光倒流，并返还期间所受到40%的伤害,时光流逝,45/40/35,100,孙膑向指定方向投掷一枚强化炸弹，附着敌人或飞行到最大距离后展开力场，展开时会对范围内敌人造成500/625/750（+45%法术加成）点法术伤害并减少其50%移动速度，同时敌人还会被沉默1秒；力场将持续5秒，处于力场中的敌人会减少25%冷却的恢复速度，5秒后会再次对范围内敌人造成1500/1875/2250（+135%法术加成）点法术伤害。,马可波罗,高渐离,诸葛亮,李白,兰陵王,花木兰,,,,,,,,,,,,,,,,,,,,辅助,控制,,,http://news.17173.com/z/pvp/yxtj/sb/index.shtml,,冰霜法杖,冷静之靴,冰痕之握,极寒风暴,不死鸟之眼,贤者的庇护
74,钟无艳,http://pvp.qq.com/web201605/herodetail/117.shtml,70,50,70,40,石之炼金,0,0,被动：钟无艳造成伤害时，会有50%几率将敌方英雄石化0.75秒，每个敌方英雄在8秒内只会受到一次石化效果,狂飙突进,5,40,钟无艳向指定方向突进，并将下一次普通攻击替换为重击，重击将造成225/270/315/360/405/450（+120%物理加成）点物理伤害，并且会减少50%移动速度，持续2秒,震慑打击,10/9/8/7/6/5,55,钟无艳蓄力后用大锤猛击地面，对范围内的敌人造成350/420/490/560/630/700（+150%物理加成）点物理伤害，对范围中心的敌人造成双倍伤害,飓风之锤,40/35/30,80,钟无艳抡起大锤持续旋转攻击附近敌人，持续3.2秒，每0.4秒造成150/200/250（+80%物理加成）点物理伤害，并且当敌人处于外圈时将额外造成40%伤害；被动：钟无艳召唤大地之力，每3秒生成一个持续存在的岩土护盾，岩土护盾可抵免150/250/350(+60%物理加成)点伤害,虞姬,马可波罗,钟馗,兰陵王,项羽,貂蝉,3528,48,430,15,164,近程,0,200%,0,100,14.2%,0,50,7.6%,0,0,380,0,0,坦克,突进,控制,0,http://news.17173.com/z/pvp/yxtj/zwy/index.shtml,0,红莲斗篷,抵抗之靴,魔女斗篷,反伤刺甲,极寒风暴,贤者的庇护
75,阿轲,http://pvp.qq.com/web201605/herodetail/116.shtml,30,100,40,60,死吻,0,0,被动：阿轲在敌人身后发起的攻击，必定暴击，在敌人正面发起的所有攻击，必定不暴击；阿轲的初始暴击伤害为125%，每1%暴击几率将额外的增加0.5%暴击伤害；阿轲对非英雄目标最多造成1500伤害,弧光,4/3,0,阿轲立即向指定方向挥动双刺发动2次攻击，每次造成150/170/190/210/230/250（+65%额外物理加成）点物理伤害,瞬华,9/8,0,阿轲朝指定方向快速位移，在抵达终点后，立即对附近的一名敌人发起攻击，提升自己40%攻速持续3秒，造成300/340/380/420/460/500（+100%额外物理加成）点物理伤害并标记目标，持续10秒；阿轲每次攻击标记目标时会将其减少50%移动速度，持续1秒，并缩短瞬华1秒冷却时间；阿轲被标记目标攻击时会减少30%所受到的伤害；阿轲同一时间只能标记一个敌人。,幻舞,20/18/16,0,阿轲短暂准备后进入隐身状态，处于隐身状态时，每0.5秒回复100/150/200（+25%额外物理加成）点生命值并增加40%移动速度，持续3秒；当阿轲发起攻击时会解除隐身状态，并在3秒内增加自身120/140/160点攻击力，同时每当对敌人造成伤害时会增加30%移动速度，持续1秒。被动：击败英雄或者助攻时刷新所有技能冷却时间。,庄周,墨子,王昭君,鲁班七号,牛魔,太乙真人,3113,47,0,0,177,近程,0,200%,0,89,12.9%,0,50,7.6%,0,0,400,0,0,刺客,突进,收割,0,http://news.17173.com/z/pvp/yxtj/jk/index.shtml,0,抵抗之靴,暗影战斧,无尽战刃,红莲斗篷,魔女斗篷,破军
76,高渐离,http://pvp.qq.com/web201605/herodetail/115.shtml,50,40,90,40,哀歌,0,0,被动：高渐离的普通攻击或释放技能可视作一次演奏，每四次演奏后的下一次普通攻击将会向目标弹奏出带有击穿效果的能量和弦，造成300（+100%法术加成）的法术伤害,狂歌,7,80,高渐离弹奏出音符，锁定附近至多2名敌人造成350/410/470/530/590/650（+47%法术加成）点法术伤害；音符命中敌人后，会向附近的敌人进行弹射，音符至多弹射2次；当多个音符命中同一目标时，从第二个音符开始将只造成30%伤害,离歌,10/9,70,高渐离震慑琴弦，对附近敌人造成500/560/620/680/740/800（+65%法术加成）点法术伤害并减少其35%/40%/45%/50%/55%/60%移动速度，持续2秒，每命中一个英雄将回复125/140/155/170/185/200(+16%法术加成）生命值,魔音贯耳,45/40/35,140,高渐离释放激情，每0.5秒进行一次演奏，对附近敌人造成200/250/300（+15%法术加成）点法术伤害，持续5秒；演奏持续时自身会减少15%所受到的伤害，并且附近每个敌方英雄还将减少高渐离5%所收到的伤害；并且在演奏开始时自身会增加70%持续衰减的移动速度，持续3秒,白起,庄周,黄忠,貂蝉,韩信,花木兰,3122,44,490,17,163,远程,0,200%,0,98,14%,10,50,7.6%,0,0,360,0,0,高爆发,法师,,0,http://news.17173.com/z/pvp/yxtj/gjl/index.shtml,0,痛苦面具,影刃之足,博学者之怒,噬神之书,梦魇之牙,辉月
77,庄周,http://pvp.qq.com/web201605/herodetail/113.shtml,80,20,40,20,自然意志,0,0,被动：庄周每隔6秒进入自然梦境，会解除自身所有控制效果，并且减少15%所受到的伤害，增加15%移动速度，持续2秒,化蝶,8,80,庄周幻化出蝴蝶解除自身控制，蝴蝶飞向指定方向，对路径上的敌人造成400/480/560/640/720/800（+72%法术加成）点法术伤害，并减少其50%移动速度，持续2秒,蝴蝶效应,6/5,40,庄周梦中蝴蝶扇起翅膀，对身边的敌人造成250/320/390/460/530/600（+30%法术加成）的法术伤害，并增加范围内友军3%移动速度，持续5秒，技能连续命中会叠加效果，伤害每层叠加125/160/195/230/265/300（+15%法术加成）的法术伤害，移动速度每层叠加3%，最多叠加4层；被动：庄周每隔6秒会自动释放一次蝴蝶效应,天人合一,60/55/50,150,庄周幻化梦域保护附近友军，使得他们免疫控制效果并且减少10%所受到的伤害，持续2秒,不知火舞,黄忠,花木兰,后羿,韩信,貂蝉,3431,55,420,15,170,近程,0,200%,0,150,20%,0,50,7.6%,0,0,390,0,0,辅助,坦克,,0,http://news.17173.com/z/pvp/yxtj/zz/index.shtml,0,近卫荣耀,抵抗之靴,极寒风暴,不死鸟之眼,霸者重装,红莲斗篷
